iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
ISR,Asia,Israel,4/10/2022,9449000,3996987,4672,8185.143,10652,12,8.571,423006.35,494.444,866.244,1127.315,1.27,0.907,0.72,111,11.747,935,98.952,32,3.387,646,68.367
ISR,Asia,Israel,4/11/2022,9449000,4003737,6750,7608.286,10662,10,8.429,423720.711,714.361,805.195,1128.373,1.058,0.892,0.71,109,11.536,885,93.661,32,3.387,590,62.44
ISR,Asia,Israel,4/12/2022,9449000,4010375,6638,6997.714,10669,7,8.143,424423.219,702.508,740.577,1129.114,0.741,0.862,0.7,105,11.112,839,88.792,25,2.646,571,60.43
ISR,Asia,Israel,4/13/2022,9449000,4015789,5414,6436.143,10677,8,8.857,424996.19,572.971,681.145,1129.961,0.847,0.937,0.69,102,10.795,785,83.078,26,2.752,539,57.043
ISR,Asia,Israel,4/14/2022,9449000,4020580,4791,5968.286,10684,7,8.571,425503.228,507.038,631.631,1130.702,0.741,0.907,0.69,97,10.266,735,77.786,24,2.54,509,53.868
ISR,Asia,Israel,4/15/2022,9449000,4025306,4726,5671.857,10690,6,8.286,426003.387,500.159,600.26,1131.337,0.635,0.877,0.68,90,9.525,695,73.553,23,2.434,477,50.482
ISR,Asia,Israel,4/16/2022,9449000,4029156,3850,5263,10698,8,8.286,426410.837,407.451,556.99,1132.183,0.847,0.877,0.67,90,9.525,695,73.553,21,2.222,463,49
ISR,Asia,Israel,4/17/2022,9449000,4031440,2284,4921.857,10700,2,6.857,426652.556,241.719,520.887,1132.395,0.212,0.726,0.67,91,9.631,733,77.574,19,2.011,456,48.259
ISR,Asia,Israel,4/18/2022,9449000,4035543,4103,4543.714,10709,9,6.714,427086.782,434.226,480.867,1133.347,0.952,0.711,0.68,91,9.631,745,78.844,20,2.117,464,49.106
ISR,Asia,Israel,4/19/2022,9449000,4039838,4295,4209,10718,9,7,427541.327,454.545,445.444,1134.3,0.952,0.741,0.69,89,9.419,748,79.162,19,2.011,461,48.788
ISR,Asia,Israel,4/20/2022,9449000,4044449,4611,4094.286,10726,8,7,428029.315,487.988,433.304,1135.147,0.847,0.741,0.7,89,9.419,732,77.469,19,2.011,473,50.058
ISR,Asia,Israel,4/21/2022,9449000,4048518,4069,3991.143,10732,6,6.857,428459.943,430.628,422.388,1135.782,0.635,0.726,0.71,84,8.89,722,76.41,19,2.011,462,48.894
ISR,Asia,Israel,4/22/2022,9449000,4052308,3790,3857.429,10736,4,6.571,428861.043,401.101,408.237,1136.205,0.423,0.695,0.72,82,8.678,700,74.082,20,2.117,465,49.212
ISR,Asia,Israel,4/23/2022,9449000,4054784,2476,3661.143,10740,4,6,429123.082,262.038,387.464,1136.628,0.423,0.635,0.76,89,9.419,721,76.304,20,2.117,464,49.106
ISR,Asia,Israel,4/24/2022,9449000,4057334,2550,3699.143,10746,6,6.571,429392.952,269.87,391.485,1137.263,0.635,0.695,0.75,89,9.419,765,80.961,17,1.799,460,48.682
ISR,Asia,Israel,4/25/2022,9449000,4061310,3976,3681,10750,4,5.857,429813.737,420.785,389.565,1137.687,0.423,0.62,0.75,88,9.313,736,77.892,16,1.693,434,45.931
ISR,Asia,Israel,4/26/2022,9449000,4065770,4460,3704.571,10751,1,4.714,430285.745,472.008,392.06,1137.792,0.106,0.499,0.74,90,9.525,708,74.929,17,1.799,416,44.026
ISR,Asia,Israel,4/27/2022,9449000,4069199,3429,3535.714,10758,7,4.571,430648.64,362.896,374.189,1138.533,0.741,0.484,0.74,88,9.313,678,71.754,16,1.693,407,43.073
ISR,Asia,Israel,4/28/2022,9449000,4071851,2652,3333.286,10763,5,4.429,430929.305,280.665,352.766,1139.062,0.529,0.469,0.74,76,8.043,669,70.801,19,2.011,402,42.544
ISR,Asia,Israel,4/29/2022,9449000,4074503,2652,3170.714,10771,8,5,431209.969,280.665,335.561,1139.909,0.847,0.529,0.74,75,7.937,618,65.404,19,2.011,377,39.898
ISR,Asia,Israel,4/30/2022,9449000,4076939,2436,3165,10777,6,5.286,431467.774,257.805,334.956,1140.544,0.635,0.559,0.73,74,7.832,619,65.51,18,1.905,362,38.311
ISR,Asia,Israel,5/1/2022,9449000,4078560,1621,3032.286,10782,5,5.143,431639.327,171.553,320.911,1141.073,0.529,0.544,0.73,74,7.832,638,67.52,19,2.011,341,36.088
ISR,Asia,Israel,5/2/2022,9449000,4080909,2349,2799.857,10786,4,5.143,431887.925,248.598,296.313,1141.496,0.423,0.544,0.73,67,7.091,615,65.086,18,1.905,320,33.866
ISR,Asia,Israel,5/3/2022,9449000,4083363,2454,2513.286,10791,5,5.714,432147.635,259.71,265.984,1142.026,0.529,0.605,0.74,64,6.773,609,64.451,19,2.011,327,34.607
ISR,Asia,Israel,5/4/2022,9449000,4085785,2422,2369.429,10800,9,6,432403.958,256.323,250.76,1142.978,0.952,0.635,0.75,65,6.879,544,57.572,20,2.117,296,31.326
ISR,Asia,Israel,5/5/2022,9449000,4087824,2039,2281.857,10801,1,5.429,432619.748,215.79,241.492,1143.084,0.106,0.575,0.76,59,6.244,516,54.609,18,1.905,277,29.315
ISR,Asia,Israel,5/6/2022,9449000,4088913,1089,2058.571,10803,2,4.571,432734.998,115.25,217.861,1143.296,0.212,0.484,0.79,62,6.562,520,55.032,18,1.905,285,30.162
ISR,Asia,Israel,5/7/2022,9449000,4091165,2252,2032.286,10809,6,4.571,432973.331,238.332,215.079,1143.931,0.635,0.484,0.82,63,6.667,506,53.551,17,1.799,261,27.622
ISR,Asia,Israel,5/8/2022,9449000,4092979,1814,2059.857,10812,3,4.286,433165.308,191.978,217.997,1144.248,0.317,0.454,0.83,63,6.667,535,56.62,16,1.693,265,28.045
ISR,Asia,Israel,5/9/2022,9449000,4095583,2604,2096.286,10816,4,4.286,433440.893,275.585,221.853,1144.671,0.423,0.454,0.86,63,6.667,531,56.196,16,1.693,267,28.257
ISR,Asia,Israel,5/10/2022,9449000,4098369,2786,2143.714,10818,2,3.857,433735.739,294.846,226.872,1144.883,0.212,0.408,0.87,57,6.032,518,54.821,14,1.482,251,26.564
ISR,Asia,Israel,5/11/2022,9449000,4100623,2254,2119.714,10823,5,3.286,433974.283,238.544,224.332,1145.412,0.529,0.348,0.88,57,6.032,494,52.281,12,1.27,259,27.41
ISR,Asia,Israel,5/12/2022,9449000,4102717,2094,2127.571,10824,1,3.286,434195.894,221.611,225.164,1145.518,0.106,0.348,0.89,50,5.292,471,49.847,11,1.164,255,26.987
ISR,Asia,Israel,5/13/2022,9449000,4104760,2043,2263.857,10826,2,3.286,434412.107,216.213,239.587,1145.73,0.212,0.348,0.9,56,5.927,431,45.613,11,1.164,241,25.505
ISR,Asia,Israel,5/14/2022,9449000,4106804,2044,2234.143,10829,3,2.857,434628.426,216.319,236.442,1146.047,0.317,0.302,0.9,56,5.927,441,46.672,11,1.164,253,26.775
ISR,Asia,Israel,5/15/2022,9449000,4108289,1485,2187.143,10832,3,2.857,434785.586,157.159,231.468,1146.365,0.317,0.302,0.92,51,5.397,458,48.471,11,1.164,237,25.082
ISR,Asia,Israel,5/16/2022,9449000,4110694,2405,2158.714,10840,8,3.429,435040.11,254.524,228.46,1147.211,0.847,0.363,0.91,52,5.503,452,47.836,12,1.27,232,24.553
ISR,Asia,Israel,5/17/2022,9449000,4113222,2528,2121.857,10841,1,3.286,435307.652,267.542,224.559,1147.317,0.106,0.348,0.92,54,5.715,446,47.201,12,1.27,225,23.812
ISR,Asia,Israel,5/18/2022,9449000,4115534,2312,2130.143,10842,1,2.714,435552.334,244.682,225.436,1147.423,0.106,0.287,0.92,57,6.032,437,46.248,12,1.27,220,23.283
ISR,Asia,Israel,5/19/2022,9449000,4117715,2181,2142.571,10844,2,2.857,435783.152,230.818,226.751,1147.635,0.212,0.302,0.93,54,5.715,419,44.343,10,1.058,224,23.706
ISR,Asia,Israel,5/20/2022,9449000,4119674,1959,2130.571,10848,4,3.143,435990.475,207.324,225.481,1148.058,0.423,0.333,0.94,51,5.397,410,43.391,10,1.058,230,24.341
ISR,Asia,Israel,5/21/2022,9449000,4121837,2163,2147.571,10851,3,3.143,436219.388,228.913,227.28,1148.375,0.317,0.333,0.94,50,5.292,420,44.449,10,1.058,229,24.235
ISR,Asia,Israel,5/22/2022,9449000,4123086,1249,2113.857,10855,4,3.286,436351.572,132.183,223.712,1148.799,0.423,0.348,0.94,52,5.503,435,46.037,10,1.058,235,24.87
ISR,Asia,Israel,5/23/2022,9449000,4125072,1986,2054,10856,1,2.286,436561.753,210.181,217.378,1148.905,0.106,0.242,0.95,48,5.08,440,46.566,8,0.847,245,25.929
ISR,Asia,Israel,5/24/2022,9449000,4127309,2237,2012.429,10857,1,2.286,436798.497,236.745,212.978,1149.01,0.106,0.242,0.96,45,4.762,454,48.047,9,0.952,248,26.246
ISR,Asia,Israel,5/25/2022,9449000,4129239,1930,1957.857,10858,1,2.286,437002.752,204.254,207.203,1149.116,0.106,0.242,0.97,45,4.762,475,50.27,10,1.058,272,28.786
ISR,Asia,Israel,5/26/2022,9449000,4131388,2149,1953.286,10860,2,2.286,437230.183,227.431,206.719,1149.328,0.212,0.242,1.01,43,4.551,471,49.847,11,1.164,280,29.633
ISR,Asia,Israel,5/27/2022,9449000,4133180,1792,1929.429,10863,3,2.143,437419.833,189.65,204.194,1149.645,0.317,0.227,1.02,44,4.657,445,47.095,11,1.164,274,28.998
ISR,Asia,Israel,5/28/2022,9449000,4135025,1845,1884,10864,1,1.857,437615.092,195.259,199.386,1149.751,0.106,0.197,1.07,40,4.233,454,48.047,10,1.058,276,29.209
ISR,Asia,Israel,5/29/2022,9449000,4136335,1310,1892.714,10866,2,1.571,437753.731,138.639,200.308,1149.963,0.212,0.166,1.09,39,4.127,487,51.54,11,1.164,296,31.326
ISR,Asia,Israel,5/30/2022,9449000,4138761,2426,1955.571,10868,2,1.714,438010.477,256.747,206.961,1150.175,0.212,0.181,1.13,35,3.704,493,52.175,10,1.058,288,30.479
ISR,Asia,Israel,5/31/2022,9449000,4141661,2900,2050.286,10870,2,1.857,438317.388,306.911,216.984,1150.386,0.212,0.197,1.17,34,3.598,506,53.551,8,0.847,302,31.961
ISR,Asia,Israel,6/1/2022,9449000,4144132,2471,2127.571,10873,3,2.143,438578.897,261.509,225.164,1150.704,0.317,0.227,1.24,35,3.704,505,53.445,6,0.635,300,31.749
ISR,Asia,Israel,6/2/2022,9449000,4146592,2460,2172,10876,3,2.286,438839.242,260.345,229.866,1151.021,0.317,0.242,1.25,32,3.387,503,53.233,6,0.635,309,32.702
ISR,Asia,Israel,6/3/2022,9449000,4148828,2236,2235.429,10878,2,2.143,439075.881,236.639,236.578,1151.233,0.212,0.227,1.26,30,3.175,472,49.952,5,0.529,321,33.972
ISR,Asia,Israel,6/4/2022,9449000,4151235,2407,2315.714,10879,1,2.143,439330.617,254.736,245.075,1151.339,0.106,0.227,1.32,30,3.175,481,50.905,5,0.529,323,34.184
ISR,Asia,Israel,6/5/2022,9449000,4152813,1578,2354,10880,1,2,439497.619,167.002,249.127,1151.445,0.106,0.212,1.41,31,3.281,519,54.926,3,0.317,321,33.972
ISR,Asia,Israel,6/6/2022,9449000,4154863,2050,2300.286,10880,0,1.714,439714.573,216.954,243.442,1151.445,0,0.181,1.43,30,3.175,569,60.218,3,0.317,355,37.57
ISR,Asia,Israel,6/7/2022,9449000,4158614,3751,2421.857,10883,3,1.857,440111.546,396.973,256.308,1151.762,0.317,0.197,1.47,24,2.54,583,61.7,3,0.317,363,38.417
ISR,Asia,Israel,6/8/2022,9449000,4163382,4768,2750,10886,3,1.857,440616.15,504.604,291.036,1152.08,0.317,0.197,1.49,27,2.857,602,63.71,4,0.423,390,41.274
ISR,Asia,Israel,6/9/2022,9449000,4168380,4998,3112.571,10888,2,1.714,441145.095,528.945,329.407,1152.291,0.212,0.181,1.5,24,2.54,621,65.721,4,0.423,428,45.296
ISR,Asia,Israel,6/10/2022,9449000,4174250,5870,3631.714,10891,3,1.857,441766.324,621.23,384.349,1152.609,0.317,0.197,1.5,22,2.328,640,67.732,4,0.423,477,50.482
ISR,Asia,Israel,6/11/2022,9449000,4178925,4675,3955.714,10891,0,1.714,442261.086,494.761,418.638,1152.609,0,0.181,1.48,22,2.328,662,70.06,6,0.635,507,53.656
ISR,Asia,Israel,6/12/2022,9449000,4182265,3340,4207.429,10893,2,1.857,442614.562,353.477,445.278,1152.82,0.212,0.197,1.46,22,2.328,735,77.786,6,0.635,551,58.313
ISR,Asia,Israel,6/13/2022,9449000,4188111,5846,4749.714,10896,3,2.286,443233.252,618.69,502.668,1153.138,0.317,0.242,1.47,23,2.434,771,81.596,9,0.952,585,61.911
ISR,Asia,Israel,6/14/2022,9449000,4195622,7511,5286.857,10898,2,2.143,444028.151,794.899,559.515,1153.35,0.212,0.227,1.47,27,2.857,813,86.041,12,1.27,651,68.896
ISR,Asia,Israel,6/15/2022,9449000,4203337,7715,5707.857,10898,0,1.714,444844.64,816.489,604.07,1153.35,0,0.181,1.45,33,3.492,845,89.427,12,1.27,679,71.859
ISR,Asia,Israel,6/16/2022,9449000,4210072,6735,5956,10899,1,1.571,445557.413,712.774,630.331,1153.455,0.106,0.166,1.44,36,3.81,892,94.402,17,1.799,703,74.399
ISR,Asia,Israel,6/17/2022,9449000,4217626,7554,6196.571,10903,4,1.714,446356.863,799.45,655.791,1153.879,0.423,0.181,1.45,38,4.022,911,96.412,20,2.117,742,78.527
ISR,Asia,Israel,6/18/2022,9449000,4224742,7116,6545.286,10907,4,2.286,447109.959,753.096,692.696,1154.302,0.423,0.242,1.43,39,4.127,967,102.339,24,2.54,813,86.041
ISR,Asia,Israel,6/19/2022,9449000,4229713,4971,6778.286,10911,4,2.571,447636.046,526.087,717.355,1154.725,0.423,0.272,1.41,44,4.657,1065,112.71,27,2.857,855,90.486
ISR,Asia,Israel,6/20/2022,9449000,4239954,10241,7406.143,10915,4,2.714,448719.865,1083.818,783.802,1155.149,0.423,0.287,1.39,45,4.762,1103,116.732,29,3.069,910,96.306
ISR,Asia,Israel,6/21/2022,9449000,4250763,10809,7877.286,10917,2,2.714,449863.795,1143.931,833.663,1155.36,0.212,0.287,1.37,44,4.657,1181,124.987,28,2.963,987,104.455
ISR,Asia,Israel,6/22/2022,9449000,4261672,10909,8333.571,10922,5,3.429,451018.309,1154.514,881.953,1155.89,0.529,0.363,1.35,45,4.762,1241,131.337,28,2.963,1064,112.605
ISR,Asia,Israel,6/23/2022,9449000,4271372,9700,8757.143,10926,4,3.857,452044.872,1026.564,926.78,1156.313,0.423,0.408,1.33,44,4.657,1302,137.792,26,2.752,1139,120.542
ISR,Asia,Israel,6/24/2022,9449000,4281567,10195,9134.429,10937,11,4.857,453123.823,1078.95,966.708,1157.477,1.164,0.514,1.3,46,4.868,1342,142.026,29,3.069,1201,127.103
ISR,Asia,Israel,6/25/2022,9449000,4291212,9645,9495.714,10947,10,5.714,454144.566,1020.743,1004.944,1158.535,1.058,0.605,1.27,42,4.445,1390,147.106,25,2.646,1257,133.03
ISR,Asia,Israel,6/26/2022,9449000,4297534,6322,9688.714,10960,13,7,454813.631,669.066,1025.369,1159.911,1.376,0.741,1.25,55,5.821,1534,162.345,36,3.81,1342,142.026
ISR,Asia,Israel,6/27/2022,9449000,4309042,11508,9869.714,10968,8,7.571,456031.538,1217.907,1044.525,1160.758,0.847,0.801,1.23,54,5.715,1543,163.298,36,3.81,1405,148.693
ISR,Asia,Israel,6/28/2022,9449000,4321957,12915,10170.571,10980,12,9,457398.349,1366.811,1076.365,1162.028,1.27,0.952,1.21,52,5.503,1573,166.473,39,4.127,1452,153.667
ISR,Asia,Israel,6/29/2022,9449000,4334084,12127,10344.571,10990,10,9.714,458681.765,1283.416,1094.779,1163.086,1.058,1.028,1.18,64,6.773,1630,172.505,41,4.339,1526,161.499
ISR,Asia,Israel,6/30/2022,9449000,4345269,11185,10556.714,11003,13,11,459865.488,1183.723,1117.231,1164.462,1.376,1.164,1.16,59,6.244,1635,173.034,42,4.445,1548,163.827
ISR,Asia,Israel,7/1/2022,9449000,4355447,10178,10554.286,11017,14,11.429,460942.639,1077.151,1116.974,1165.943,1.482,1.21,1.13,60,6.35,1587,167.954,44,4.657,1578,167.002
ISR,Asia,Israel,7/2/2022,9449000,4364894,9447,10526,11036,19,12.714,461942.428,999.788,1113.98,1167.954,2.011,1.346,1.11,63,6.667,1597,169.013,50,5.292,1589,168.166
ISR,Asia,Israel,7/3/2022,9449000,4371803,6909,10609.857,11049,13,12.714,462673.616,731.188,1122.855,1169.33,1.376,1.346,1.09,61,6.456,1731,183.194,39,4.127,1635,173.034
ISR,Asia,Israel,7/4/2022,9449000,4384053,12250,10715.857,11060,11,13.143,463970.05,1296.433,1134.073,1170.494,1.164,1.391,1.07,63,6.667,1754,185.628,41,4.339,1651,174.727
ISR,Asia,Israel,7/5/2022,9449000,4397988,13935,10861.571,11072,12,13.143,465444.809,1474.759,1149.494,1171.764,1.27,1.391,1.05,63,6.667,1813,191.872,44,4.657,1694,179.278
ISR,Asia,Israel,7/6/2022,9449000,4410045,12057,10851.571,11086,14,13.714,466720.817,1276.008,1148.436,1173.246,1.482,1.451,1.03,64,6.773,1774,187.745,44,4.657,1688,178.643
ISR,Asia,Israel,7/7/2022,9449000,4420573,10528,10757.714,11100,14,13.857,467835.009,1114.192,1138.503,1174.727,1.482,1.467,1.01,72,7.62,1778,188.168,48,5.08,1741,184.252
ISR,Asia,Israel,7/8/2022,9449000,4430579,10006,10733.143,11112,12,13.571,468893.957,1058.948,1135.903,1175.997,1.27,1.436,0.99,76,8.043,1694,179.278,46,4.868,1720,182.03
ISR,Asia,Israel,7/9/2022,9449000,4439728,9149,10690.571,11126,14,12.857,469862.208,968.251,1131.397,1177.479,1.482,1.361,0.97,79,8.361,1698,179.702,47,4.974,1719,181.924
ISR,Asia,Israel,7/10/2022,9449000,4445430,5702,10518.143,11145,19,13.714,470465.658,603.45,1113.149,1179.49,2.011,1.451,0.94,84,8.89,1850,195.788,53,5.609,1704,180.337
ISR,Asia,Israel,7/11/2022,9449000,4455936,10506,10269,11160,15,14.286,471577.521,1111.864,1086.782,1181.077,1.587,1.512,0.93,89,9.419,1800,190.496,55,5.821,1689,178.749
ISR,Asia,Israel,7/12/2022,9449000,4467653,11717,9952.143,11174,14,14.571,472817.547,1240.025,1053.248,1182.559,1.482,1.542,0.91,84,8.89,1830,193.671,58,6.138,1649,174.516
ISR,Asia,Israel,7/13/2022,9449000,4477313,9660,9609.714,11188,14,14.571,473839.877,1022.33,1017.009,1184.041,1.482,1.542,0.89,89,9.419,1803,190.814,66,6.985,1638,173.352
ISR,Asia,Israel,7/14/2022,9449000,4485617,8304,9292,11201,13,14.429,474718.7,878.823,983.384,1185.416,1.376,1.527,0.87,94,9.948,1756,185.84,66,6.985,1601,169.436
ISR,Asia,Israel,7/15/2022,9449000,4493634,8017,9007.857,11223,22,15.857,475567.15,848.45,953.313,1187.745,2.328,1.678,0.86,93,9.842,1731,183.194,68,7.197,1614,170.812
ISR,Asia,Israel,7/16/2022,9449000,4501270,7636,8791.714,11235,12,15.571,476375.278,808.128,930.439,1189.015,1.27,1.648,0.85,96,10.16,1731,183.194,67,7.091,1631,172.611
ISR,Asia,Israel,7/17/2022,9449000,4505634,4364,8600.571,11248,13,14.714,476837.126,461.848,910.21,1190.391,1.376,1.557,0.84,105,11.112,1838,194.518,65,6.879,1568,165.943
ISR,Asia,Israel,7/18/2022,9449000,4513627,7993,8241.571,11256,8,13.714,477683.035,845.91,872.216,1191.237,0.847,1.451,0.83,102,10.795,1785,188.909,62,6.562,1569,166.049
ISR,Asia,Israel,7/19/2022,9449000,4522366,8739,7816.143,11269,13,13.571,478607.895,924.86,827.193,1192.613,1.376,1.436,0.81,100,10.583,1736,183.723,56,5.927,1517,160.546
ISR,Asia,Israel,7/20/2022,9449000,4529378,7012,7437.857,11288,19,14.286,479349.984,742.089,787.158,1194.624,2.011,1.512,0.79,95,10.054,1665,176.209,53,5.609,1464,154.937
ISR,Asia,Israel,7/21/2022,9449000,4535594,6216,7139.571,11301,13,14.286,480007.832,657.847,755.59,1196,1.376,1.512,0.78,96,10.16,1587,167.954,53,5.609,1409,149.116
ISR,Asia,Israel,7/22/2022,9449000,4541115,5521,6783,11321,20,14,480592.126,584.295,717.854,1198.116,2.117,1.482,0.77,99,10.477,1492,157.9,55,5.821,1349,142.766
ISR,Asia,Israel,7/23/2022,9449000,4546281,5166,6430.143,11332,11,13.857,481138.851,546.725,680.51,1199.28,1.164,1.467,0.76,101,10.689,1449,153.35,54,5.715,1249,132.183
ISR,Asia,Israel,7/24/2022,9449000,4549165,2884,6218.714,11347,15,14.143,481444.068,305.217,658.135,1200.868,1.587,1.497,0.74,104,11.006,1554,164.462,54,5.715,1237,130.913
ISR,Asia,Israel,7/25/2022,9449000,4554802,5637,5882.143,11361,14,15,482040.639,596.571,622.515,1202.349,1.482,1.587,0.73,102,10.795,1540,162.98,53,5.609,1198,126.786
ISR,Asia,Israel,7/26/2022,9449000,4560442,5640,5439.429,11374,13,15,482637.528,596.889,575.662,1203.725,1.376,1.587,0.72,98,10.371,1493,158.006,53,5.609,1145,121.177
ISR,Asia,Israel,7/27/2022,9449000,4565937,5495,5222.714,11384,10,13.714,483219.071,581.543,552.727,1204.784,1.058,1.451,0.71,102,10.795,1415,149.751,51,5.397,1085,114.827
ISR,Asia,Israel,7/28/2022,9449000,4570340,4403,4963.714,11397,13,13.714,483685.046,465.975,525.316,1206.159,1.376,1.451,0.71,98,10.371,1362,144.142,49,5.186,1055,111.652
ISR,Asia,Israel,7/29/2022,9449000,4574429,4089,4759.143,11411,14,12.857,484117.79,432.744,503.666,1207.641,1.482,1.361,0.7,98,10.371,1288,136.311,43,4.551,1034,109.43
ISR,Asia,Israel,7/30/2022,9449000,4577774,3345,4499,11419,8,12.429,484471.796,354.006,476.135,1208.488,0.847,1.315,0.69,108,11.43,1293,136.84,46,4.868,1039,109.959
ISR,Asia,Israel,7/31/2022,9449000,4579871,2097,4386.571,11429,10,11.714,484693.724,221.928,464.237,1209.546,1.058,1.24,0.68,96,10.16,1361,144.036,42,4.445,996,105.408
ISR,Asia,Israel,8/1/2022,9449000,4583569,3698,4109.571,11444,15,11.857,485085.088,391.364,434.921,1211.133,1.587,1.255,0.67,101,10.689,1331,140.861,41,4.339,952,100.751
ISR,Asia,Israel,8/2/2022,9449000,4587854,4285,3916,11462,18,12.571,485538.576,453.487,414.435,1213.038,1.905,1.33,0.66,114,12.065,1271,134.512,49,5.186,921,97.471
ISR,Asia,Israel,8/3/2022,9449000,4591415,3561,3639.714,11470,8,12.286,485915.441,376.865,385.196,1213.885,0.847,1.3,0.66,106,11.218,1212,128.268,46,4.868,915,96.836
ISR,Asia,Israel,8/4/2022,9449000,4594414,2999,3439.143,11478,8,11.571,486232.829,317.388,363.969,1214.732,0.847,1.225,0.66,105,11.112,1143,120.965,44,4.657,879,93.026
ISR,Asia,Israel,8/5/2022,9449000,4597220,2806,3255.857,11485,7,10.571,486529.792,296.963,344.572,1215.473,0.741,1.119,0.65,96,10.16,1082,114.509,45,4.762,857,90.697
ISR,Asia,Israel,8/6/2022,9449000,4599664,2444,3127.143,11489,4,10,486788.443,258.652,330.95,1215.896,0.423,1.058,0.65,97,10.266,1071,113.345,40,4.233,838,88.687
ISR,Asia,Israel,8/7/2022,9449000,4600933,1269,3008.857,11499,10,10,486922.743,134.3,318.431,1216.954,1.058,1.058,0.65,99,10.477,1134,120.013,40,4.233,821,86.888
ISR,Asia,Israel,8/8/2022,9449000,4603236,2303,2809.571,11511,12,9.571,487166.473,243.729,297.341,1218.224,1.27,1.013,0.65,99,10.477,1095,115.885,41,4.339,784,82.972
ISR,Asia,Israel,8/9/2022,9449000,4605793,2557,2562.714,11517,6,7.857,487437.083,270.611,271.215,1218.859,0.635,0.832,0.65,93,9.842,1058,111.97,32,3.387,756,80.008
ISR,Asia,Israel,8/10/2022,9449000,4608102,2309,2383.857,11529,12,8.429,487681.448,244.364,252.287,1220.129,1.27,0.892,0.65,94,9.948,1040,110.065,30,3.175,746,78.95
ISR,Asia,Israel,8/11/2022,9449000,4610086,1984,2238.857,11536,7,8.286,487891.417,209.969,236.941,1220.87,0.741,0.877,0.65,87,9.207,990,104.773,28,2.963,733,77.574
ISR,Asia,Israel,8/12/2022,9449000,4611737,1651,2073.857,11543,7,8.286,488066.145,174.727,219.479,1221.611,0.741,0.877,0.64,88,9.313,911,96.412,23,2.434,697,73.764
ISR,Asia,Israel,8/13/2022,9449000,4613274,1537,1944.286,11547,4,8.286,488228.807,162.663,205.766,1222.034,0.423,0.877,0.64,92,9.736,891,94.296,23,2.434,645,68.261
ISR,Asia,Israel,8/14/2022,9449000,4614101,827,1881.143,11551,4,7.429,488316.33,87.522,199.084,1222.457,0.423,0.786,0.64,93,9.842,901,95.354,20,2.117,588,62.229
ISR,Asia,Israel,8/15/2022,9449000,4615627,1526,1770.143,11555,4,6.286,488477.828,161.499,187.337,1222.881,0.423,0.665,0.64,98,10.371,876,92.708,18,1.905,555,58.736
ISR,Asia,Israel,8/16/2022,9449000,4617456,1829,1666.143,11558,3,5.857,488671.394,193.565,176.33,1223.198,0.317,0.62,0.64,85,8.996,843,89.216,16,1.693,530,56.091
ISR,Asia,Israel,8/17/2022,9449000,4618947,1491,1549.286,11572,14,6.143,488829.188,157.794,163.963,1224.68,1.482,0.65,0.65,82,8.678,796,84.242,17,1.799,489,51.752
ISR,Asia,Israel,8/18/2022,9449000,4620278,1331,1456,11581,9,6.429,488970.05,140.861,154.09,1225.632,0.952,0.68,0.66,88,9.313,758,80.22,19,2.011,452,47.836
ISR,Asia,Israel,8/19/2022,9449000,4621620,1342,1411.857,11584,3,5.857,489112.075,142.026,149.419,1225.95,0.317,0.62,0.66,81,8.572,717,75.881,20,2.117,438,46.354
ISR,Asia,Israel,8/20/2022,9449000,4622823,1203,1364.143,11591,7,6.286,489239.39,127.315,144.369,1226.691,0.741,0.665,0.67,78,8.255,701,74.188,16,1.693,424,44.872
