iso_code,continent,location,date,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
COL,South America,Colombia,4/7/2022,34011923.0,25786.0,660.213,0.501,21662.0,0.42,0.019,52.6,tests performed,81519746.0,42087297.0,35044319.0,10763569.0,86506.0,82090.0,157.15,81.13,67.56,20.75,1582.0,12665.0,0.024,41.8,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767
COL,South America,Colombia,4/8/2022,34037066.0,25143.0,660.701,0.488,22125.0,0.429,0.019,52.6,tests performed,81603837.0,42100204.0,35071761.0,10811351.0,84091.0,81007.0,157.31,81.16,67.61,20.84,1562.0,12468.0,0.024,41.79,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767
DOM,North America,Dominican Republic,8/19/2021,1921446.0,4351.0,172.825,0.391,4443.0,0.4,0.0538,18.6,samples tested,10789568.0,5709646.0,4520504.0,559418.0,45885.0,26876.0,96.09,50.85,40.26,4.98,2393.0,7418.0,0.066,58.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,8/25/2021,1941724.0,3445.0,174.649,0.31,3518.0,0.316,0.0761,13.1,samples tested,10978304.0,5764675.0,4594526.0,619103.0,45495.0,33517.0,97.77,51.34,40.92,5.51,2985.0,9708.0,0.086,58.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,8/29/2021,1952650.0,2057.0,175.632,0.185,2957.0,0.266,0.0978,10.2,samples tested,11075514.0,5792064.0,4629910.0,653540.0,4672.0,32623.0,98.63,51.58,41.23,5.82,2905.0,9535.0,0.085,51.39,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,1/28/2022,2943135.0,4848.0,264.721,0.436,7572.0,0.681,0.3873,2.6,samples tested,14680026.0,6994292.0,5785462.0,1871608.0,60684.0,30470.0,130.74,62.29,51.52,16.67,2714.0,2150.0,0.019,46.94,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,1/29/2022,2947820.0,4685.0,265.142,0.421,7095.0,0.638,0.3234,3.1,samples tested,14705863.0,6995481.0,5787787.0,1893088.0,25837.0,32971.0,130.97,62.3,51.54,16.86,2936.0,2223.0,0.02,46.93,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,1/30/2022,2952303.0,4483.0,265.546,0.403,6588.0,0.593,0.3138,3.2,samples tested,14722610.0,6996090.0,5789094.0,1907481.0,16747.0,34695.0,131.11,62.3,51.56,16.99,3090.0,2241.0,0.02,46.93,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,1/31/2022,2959092.0,6789.0,266.156,0.611,6412.0,0.577,0.2938,3.4,samples tested,14773753.0,6999277.0,5794606.0,1948527.0,51143.0,41051.0,131.57,62.33,51.6,17.35,3656.0,2620.0,0.023,46.92,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/3/2022,2979688.0,6209.0,268.009,0.558,5914.0,0.532,0.2154,4.6,samples tested,14895225.0,7008111.0,5811643.0,2038865.0,31340.0,39412.0,132.65,62.41,51.76,18.16,3510.0,2429.0,0.022,46.89,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/4/2022,2988770.0,9082.0,268.826,0.817,6519.0,0.586,0.1865,5.4,samples tested,14921776.0,7010239.0,5815779.0,2057687.0,26551.0,34536.0,132.89,62.43,51.79,18.33,3076.0,2278.0,0.02,46.89,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/5/2022,2995816.0,7046.0,269.459,0.634,6857.0,0.617,0.1839,5.4,samples tested,14933777.0,7011201.0,5817561.0,2066178.0,12001.0,32559.0,133.0,62.44,51.81,18.4,2900.0,2246.0,0.02,46.88,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/6/2022,3003295.0,7479.0,270.132,0.673,7285.0,0.655,0.1679,6.0,samples tested,14938025.0,7011592.0,5818265.0,2069055.0,4248.0,30774.0,133.03,62.44,51.82,18.43,2741.0,2215.0,0.02,46.88,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/7/2022,3008356.0,5061.0,270.587,0.455,7038.0,0.633,0.1707,5.9,samples tested,14962295.0,7013826.0,5822454.0,2085399.0,24270.0,26935.0,133.25,62.46,51.85,18.57,2399.0,2078.0,0.019,46.88,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/8/2022,3014967.0,6611.0,271.182,0.595,6811.0,0.613,0.1667,6.0,samples tested,14986446.0,7016026.0,5826518.0,2101913.0,24151.0,23947.0,133.46,62.48,51.89,18.72,2133.0,1947.0,0.017,46.87,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/9/2022,3022224.0,7257.0,271.835,0.653,6964.0,0.626,0.1629,6.1,samples tested,15010061.0,7018134.0,5830645.0,2117702.0,23615.0,20882.0,133.67,62.5,51.93,18.86,1860.0,1802.0,0.016,46.86,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/12/2022,3045273.0,16036.0,273.908,1.442,7065.0,0.635,0.149,6.7,samples tested,15058124.0,7022543.0,5838761.0,2149940.0,7487.0,17764.0,134.1,62.54,52.0,19.15,1582.0,1620.0,0.014,46.85,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/13/2022,3051202.0,5929.0,274.441,0.533,6844.0,0.616,0.1426,7.0,samples tested,15061149.0,7022854.0,5839347.0,2151901.0,3025.0,17589.0,134.13,62.54,52.0,19.16,1566.0,1609.0,0.014,46.85,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/16/2022,3062209.0,3335.0,275.431,0.3,5712.0,0.514,0.1194,8.4,samples tested,15135472.0,7056133.0,5846951.0,2182393.0,28080.0,17916.0,134.79,62.84,52.07,19.44,1596.0,5428.0,0.048,46.84,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/17/2022,3065877.0,3668.0,275.761,0.33,5735.0,0.516,0.0948,10.6,samples tested,15155432.0,7068158.0,5848497.0,2187766.0,19960.0,17751.0,134.97,62.95,52.08,19.48,1581.0,6871.0,0.061,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/18/2022,3070836.0,4959.0,276.207,0.446,5943.0,0.535,0.0794,12.6,samples tested,15169489.0,7076169.0,5849687.0,2191762.0,14057.0,16979.0,135.09,63.02,52.1,19.52,1512.0,7753.0,0.069,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/19/2022,3075508.0,4672.0,276.627,0.42,4319.0,0.388,0.0836,12.0,samples tested,15172647.0,7076726.0,5850128.0,2193455.0,3158.0,16360.0,135.12,63.02,52.1,19.53,1457.0,7740.0,0.069,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/20/2022,3079556.0,4048.0,276.991,0.364,4051.0,0.364,0.085,11.8,samples tested,15173539.0,7076809.0,5850286.0,2193960.0,892.0,16056.0,135.13,63.02,52.1,19.54,1430.0,7708.0,0.069,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/21/2022,3084256.0,4700.0,277.414,0.423,4174.0,0.375,0.0886,11.3,samples tested,15186519.0,7084842.0,5851397.0,2197043.0,12980.0,14835.0,135.25,63.1,52.11,19.57,1321.0,7387.0,0.066,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/24/2022,3098279.0,4487.0,278.675,0.404,4629.0,0.416,0.0793,12.6,samples tested,15229197.0,7110411.0,5855045.0,2207948.0,12695.0,10538.0,135.63,63.32,52.14,19.66,938.0,6036.0,0.054,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/25/2022,3103088.0,4809.0,279.108,0.433,4607.0,0.414,0.0799,12.5,samples tested,15238429.0,7114465.0,5856392.0,2210972.0,9232.0,9849.0,135.71,63.36,52.16,19.69,877.0,5471.0,0.049,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/26/2022,3107862.0,4774.0,279.537,0.429,4622.0,0.416,0.0779,12.8,samples tested,15241134.0,7114785.0,5856911.0,2212363.0,2705.0,9784.0,135.73,63.36,52.16,19.7,871.0,5437.0,0.048,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/27/2022,3115197.0,7335.0,280.197,0.66,5092.0,0.458,0.0621,16.1,samples tested,15241935.0,7114880.0,5857078.0,2212774.0,801.0,9771.0,135.74,63.36,52.16,19.71,870.0,5439.0,0.048,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,2/28/2022,3119841.0,4644.0,280.615,0.418,5084.0,0.457,0.0637,15.7,samples tested,15252198.0,7119929.0,5858333.0,2215867.0,10263.0,9383.0,135.83,63.41,52.17,19.73,836.0,5012.0,0.045,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/8/2022,3154505.0,2390.0,283.733,0.215,4274.0,0.384,0.0407,24.6,samples tested,15311504.0,7143259.0,5865672.0,2237699.0,9770.0,6878.0,136.36,63.62,52.24,19.93,613.0,2610.0,0.023,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/9/2022,3156761.0,2256.0,283.936,0.203,3867.0,0.348,0.0393,25.5,samples tested,15321540.0,7146596.0,5866945.0,2241737.0,10036.0,6718.0,136.45,63.65,52.25,19.96,598.0,2363.0,0.021,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/10/2022,3158390.0,1629.0,284.082,0.147,3374.0,0.303,0.0332,30.2,samples tested,15342887.0,7152918.0,5870014.0,2250868.0,21347.0,8174.0,136.64,63.7,52.28,20.05,728.0,2544.0,0.023,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/13/2022,3170542.0,3506.0,285.175,0.315,3099.0,0.279,0.0319,31.3,samples tested,15354971.0,7155942.0,5871851.0,2256290.0,3331.0,8179.0,136.75,63.73,52.29,20.09,728.0,2453.0,0.022,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/14/2022,3174924.0,4382.0,285.569,0.394,3258.0,0.293,0.028,35.7,samples tested,15366965.0,7158835.0,5875457.0,2260376.0,11994.0,9319.0,136.85,63.75,52.32,20.13,830.0,2693.0,0.024,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/17/2022,3186681.0,3519.0,286.627,0.317,4042.0,0.364,0.03,33.3,samples tested,15392788.0,7164967.0,5885943.0,2267419.0,13884.0,7129.0,137.08,63.81,52.42,20.19,635.0,1721.0,0.015,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/18/2022,3190086.0,3405.0,286.933,0.306,3888.0,0.35,0.0321,31.1,samples tested,15407509.0,7168286.0,5892931.0,2270754.0,14721.0,8606.0,137.21,63.84,52.48,20.22,766.0,2037.0,0.018,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/19/2022,3193976.0,3890.0,287.283,0.35,3849.0,0.346,0.0353,28.4,samples tested,15419005.0,7170986.0,5897465.0,2273991.0,11496.0,9624.0,137.32,63.86,52.52,20.25,857.0,2265.0,0.02,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/20/2022,3199116.0,5140.0,287.745,0.462,4082.0,0.367,0.0237,42.3,samples tested,15422467.0,7171692.0,5898219.0,2275435.0,3462.0,9642.0,137.35,63.87,52.53,20.26,859.0,2250.0,0.02,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/21/2022,3202322.0,3206.0,288.034,0.288,3914.0,0.352,0.026,38.4,samples tested,15423820.0,7171966.0,5898438.0,2276046.0,1353.0,8122.0,137.36,63.87,52.53,20.27,723.0,1876.0,0.017,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/22/2022,3204935.0,2613.0,288.269,0.235,3599.0,0.324,0.0273,36.6,samples tested,15434138.0,7174055.0,5902828.0,2278841.0,10318.0,8743.0,137.45,63.89,52.57,20.29,779.0,1952.0,0.017,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/26/2022,3211622.0,2670.0,288.87,0.24,2521.0,0.227,0.0297,33.7,samples tested,15477096.0,7182743.0,5920213.0,2291026.0,9680.0,8299.0,137.83,63.97,52.72,20.4,739.0,1680.0,0.015,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/29/2022,3218626.0,3289.0,289.5,0.296,1956.0,0.176,0.0317,31.5,samples tested,15484878.0,7184321.0,5923507.0,2293161.0,6453.0,7249.0,137.9,63.98,52.75,20.42,646.0,1467.0,0.013,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,3/30/2022,3222385.0,3759.0,289.838,0.338,2493.0,0.224,0.0312,32.1,samples tested,15499959.0,7187620.0,5929000.0,2297548.0,15081.0,6235.0,138.04,64.01,52.8,20.46,555.0,1302.0,0.012,8.33,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,5/1/2022,3280433.0,697.0,295.059,0.063,2113.0,0.19,0.0222,45.0,samples tested,15596338.0,7207364.0,5962020.0,2327198.0,344.0,1858.0,138.9,64.19,53.1,20.73,165.0,407.0,0.004,5.56,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,5/2/2022,3281852.0,1419.0,295.187,0.128,1857.0,0.167,0.0253,39.5,samples tested,15596812.0,7207502.0,5962137.0,2327327.0,474.0,1662.0,138.9,64.19,53.1,20.73,148.0,374.0,0.003,5.56,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,5/3/2022,3283648.0,1796.0,295.349,0.162,1655.0,0.149,0.0284,35.2,samples tested,15598930.0,7207852.0,5962985.0,2327929.0,2118.0,1594.0,138.92,64.19,53.1,20.73,142.0,337.0,0.003,5.56,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,5/4/2022,3285842.0,2194.0,295.546,0.197,1719.0,0.155,0.0269,37.1,samples tested,15601362.0,7208541.0,5963983.0,2328394.0,2432.0,1604.0,138.94,64.2,53.11,20.74,143.0,371.0,0.003,5.56,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,5/5/2022,3287147.0,1305.0,295.663,0.117,1656.0,0.149,0.028,35.8,samples tested,15603398.0,7208988.0,5964717.0,2328930.0,2036.0,1548.0,138.96,64.2,53.12,20.74,138.0,352.0,0.003,5.56,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,5/8/2022,3293899.0,3238.0,296.271,0.291,1924.0,0.173,0.0223,44.9,samples tested,15606618.0,7209639.0,5965763.0,2329811.0,527.0,1469.0,138.99,64.21,53.13,20.75,131.0,325.0,0.003,5.56,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,5/15/2022,3308483.0,2654.0,297.582,0.239,2083.0,0.187,0.0459,21.8,samples tested,15621394.0,7212536.0,5970491.0,2333883.0,720.0,2111.0,139.12,64.23,53.17,20.78,188.0,414.0,0.004,5.56,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,5/18/2022,3315609.0,2882.0,298.223,0.259,2144.0,0.193,0.0427,23.4,samples tested,15630588.0,7214167.0,5972700.0,2336600.0,3567.0,2325.0,139.2,64.25,53.19,20.81,207.0,445.0,0.004,5.56,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,5/19/2022,3317138.0,1529.0,298.361,0.138,2046.0,0.184,0.0589,17.0,samples tested,15634367.0,7214928.0,5973542.0,2337709.0,3779.0,2507.0,139.23,64.25,53.2,20.82,223.0,484.0,0.004,5.56,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
DOM,North America,Dominican Republic,5/20/2022,3320869.0,3731.0,298.696,0.336,2364.0,0.213,0.0428,23.4,samples tested,15638193.0,7215707.0,5974431.0,2338698.0,3826.0,2700.0,139.27,64.26,53.21,20.83,240.0,515.0,0.005,5.56,222.873,27.6,6.981,4.419,14600.861,1.6,266.653,8.2,8.5,19.1,55.182,1.6,74.08,0.756
ECU,South America,Ecuador,10/20/2021,1804934.0,4041.0,101.414,0.227,3395.0,0.191,0.08,12.5,people tested,21690036.0,11967286.0,10115426.0,6215.0,197504.0,55899.0,120.49,66.48,56.19,0.03,3105.0,42225.0,0.235,49.83,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/21/2021,1808466.0,3532.0,101.612,0.198,3595.0,0.202,0.08,12.5,people tested,21827147.0,12078296.0,10138971.0,9847.0,137111.0,68713.0,121.26,67.1,56.32,0.05,3817.0,52884.0,0.294,49.82,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/22/2021,1811834.0,3368.0,101.801,0.189,3566.0,0.2,0.082,12.2,people tested,21956630.0,12176500.0,10165274.0,16048.0,129483.0,80023.0,121.97,67.64,56.47,0.09,4445.0,62005.0,0.344,49.82,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/23/2021,1812547.0,713.0,101.841,0.04,3388.0,0.19,0.082,12.2,people tested,21973130.0,12186611.0,10170050.0,17934.0,16500.0,81132.0,122.07,67.7,56.5,0.1,4507.0,62522.0,0.347,49.82,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/24/2021,1813243.0,696.0,101.881,0.039,3323.0,0.187,0.083,12.0,people tested,21979057.0,12190340.0,10171512.0,18772.0,5927.0,81285.0,122.1,67.72,56.51,0.1,4516.0,62513.0,0.347,49.82,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/25/2021,1816186.0,2943.0,102.046,0.165,3071.0,0.173,0.082,12.2,people tested,22091381.0,12274051.0,10197348.0,22787.0,112324.0,91791.0,122.72,68.19,56.65,0.13,5099.0,71315.0,0.396,49.82,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/26/2021,1819872.0,3686.0,102.253,0.207,2711.0,0.152,0.08,12.5,people tested,22219102.0,12365104.0,10226320.0,31525.0,127721.0,103796.0,123.43,68.69,56.81,0.18,5766.0,80591.0,0.448,47.03,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/27/2021,1822735.0,2863.0,102.414,0.161,2543.0,0.143,0.078,12.8,people tested,22347638.0,12456155.0,10253022.0,43382.0,128536.0,93943.0,124.15,69.2,56.96,0.24,5219.0,69838.0,0.388,47.03,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/28/2021,1826870.0,4135.0,102.646,0.232,2629.0,0.148,0.088,11.4,people tested,22475765.0,12548312.0,10281989.0,51578.0,128127.0,92660.0,124.86,69.71,57.12,0.29,5147.0,67145.0,0.373,47.02,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/29/2021,1830095.0,3225.0,102.827,0.181,2609.0,0.147,0.087,11.5,people tested,22586066.0,12626054.0,10309703.0,57455.0,110301.0,89919.0,125.47,70.14,57.27,0.32,4995.0,64222.0,0.357,47.02,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/30/2021,1830975.0,880.0,102.877,0.049,2633.0,0.148,0.088,11.4,people tested,22594076.0,12629356.0,10313723.0,58332.0,8010.0,88707.0,125.52,70.16,57.3,0.32,4928.0,63249.0,0.351,47.02,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,10/31/2021,1833554.0,2579.0,103.022,0.145,2902.0,0.163,0.124,8.1,people tested,22597171.0,12630462.0,10315176.0,58948.0,3095.0,88302.0,125.53,70.17,57.3,0.33,4905.0,62875.0,0.349,47.02,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/1/2021,1834500.0,946.0,103.075,0.053,2616.0,0.147,0.129,7.8,people tested,22599848.0,12631625.0,10316252.0,59468.0,2677.0,72638.0,125.55,70.17,57.31,0.33,4035.0,51082.0,0.284,47.02,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/2/2021,1835258.0,758.0,103.117,0.043,2198.0,0.123,0.137,7.3,people tested,22602509.0,12632888.0,10317108.0,60099.0,2661.0,54772.0,125.56,70.18,57.31,0.33,3043.0,38255.0,0.213,47.02,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/3/2021,1838275.0,3017.0,103.287,0.17,2220.0,0.125,0.139,7.2,people tested,22606316.0,12634513.0,10318488.0,60983.0,3807.0,36954.0,125.58,70.19,57.32,0.34,2053.0,25480.0,0.142,47.02,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/4/2021,1842217.0,3942.0,103.508,0.221,2192.0,0.123,0.133,7.5,people tested,22692858.0,12686924.0,10344290.0,70275.0,86542.0,31013.0,126.06,70.48,57.47,0.39,1723.0,19802.0,0.11,47.01,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/5/2021,1845990.0,3773.0,103.72,0.212,2271.0,0.128,0.137,7.3,people tested,22796895.0,12750851.0,10369725.0,85973.0,104037.0,30118.0,126.64,70.83,57.61,0.48,1673.0,17828.0,0.099,47.01,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/6/2021,1847393.0,1403.0,103.799,0.079,2345.0,0.132,0.135,7.4,people tested,22807270.0,12755174.0,10373074.0,88801.0,10375.0,30456.0,126.7,70.86,57.62,0.49,1692.0,17974.0,0.1,47.01,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/7/2021,1847816.0,423.0,103.823,0.024,2037.0,0.114,0.097,10.3,people tested,22811457.0,12756571.0,10374475.0,90245.0,4187.0,30612.0,126.72,70.87,57.63,0.5,1701.0,18016.0,0.1,47.01,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
ECU,South America,Ecuador,11/8/2021,1850621.0,2805.0,103.981,0.158,2303.0,0.129,0.108,9.3,people tested,22905479.0,12810560.0,10401261.0,104664.0,94022.0,43662.0,127.25,71.17,57.78,0.58,2426.0,25562.0,0.142,47.0,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2.0,12.3,80.635,1.5,77.01,0.759
